assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,77,100,100,1,173954,0,0,-1,1,64.2,1,3,2.3,1.8,1,Jairo,1.8,9,1,21.4,144,FALSE,111.2,449,,2020-10-24T17:00:21.697186Z,44,0,0,0,173954.jpg,2.5,0,0,Riedewald,2,FALSE,,a,6,31,37,20,190603,1111,65291,838,0.4,4.5,Riedewald,0
0,0,0,0,0,0,232423,0,0,-1,1,0,0,2,0,0,0,Nathan,0,0,0,0,145,FALSE,0,0,Knee injury - Unknown return date,2020-08-26T09:30:07.992498Z,39,0,0,0,232423.jpg,0,0,0,Ferguson,0.8,FALSE,,i,6,31,0,0,27285,44,87119,130,0,0,Ferguson,0
1,0,71,100,100,1,244723,0,0,1,-1,12.8,0,2,0.5,0,0,Tyrick,0,9,0,12.2,146,FALSE,90.2,540,,2020-10-29T14:30:20.039083Z,41,0,0,0,244723.jpg,2.5,0,0,Mitchell,19.5,FALSE,,a,6,31,19,15,1317666,1107,924911,8501,0,3.7,Mitchell,1
0,0,0,,,0,466955,0,0,-1,1,0,0,3,0.5,0,0,Brandon,0,0,0,0,147,FALSE,0,0,,,44,0,0,0,466955.jpg,0,0,0,Pierrick,0.1,FALSE,,a,6,31,0,0,6780,17,8148,32,0,0,Pierrick,0
0,1,98,100,100,1,19188,0,0,-1,1,12.7,0,2,3.3,2.8,0,Scott,2.8,7,1,20.7,486,FALSE,130.8,540,,2020-09-25T09:00:10.989226Z,44,0,0,0,19188.jpg,3.3,0,0,Dann,1,FALSE,,a,6,31,63,20,82119,190,69667,412,0.6,4.5,Dann,1
1,3,90,100,100,0,232413,0,0,-2,2,89.8,1,3,5,4.5,2,Eberechi,4.5,12,1,32,489,FALSE,120,497,,2020-11-17T23:00:19.063388Z,58,0,0,0,232413.jpg,2.8,0,0,Eze,0.7,FALSE,,a,6,31,109,25,55762,634,48968,496,0.8,4.3,Eze,0
0,0,0,100,100,0,221272,0,0,0,0,0,0,2,0.5,0,0,Sam,0,0,0,0,522,FALSE,0,0,,2020-09-15T22:30:15.910235Z,40,0,0,0,221272.jpg,0,0,0,Woods,0.7,FALSE,,a,6,31,0,0,53864,54,28339,144,0,0,Woods,0
0,0,0,0,0,0,114536,0,0,0,0,0,0,2,0,0,0,Ryan,0,0,0,0,534,FALSE,0,0,Transferred to Charlton Athletic,2020-10-14T08:31:08.806610Z,40,0,0,0,114536.jpg,0,0,0,Inniss,0.1,FALSE,,u,6,31,0,0,4599,2,5101,12,0,0,Inniss,0
0,0,71,,,1,57328,0,0,0,0,26.9,0,2,2,1.5,1,Nathaniel,1.5,6,0,10.9,577,FALSE,52,431,,,45,0,0,0,57328.jpg,2.4,0,0,Clyne,0.3,FALSE,,a,6,31,29,12,28759,141,7507,163,0.3,2.7,Clyne,0
0,0,0,,,0,42525,0,0,0,0,0,0,1,0.5,0,0,Stephen,0,0,0,0,578,FALSE,0,0,,,40,0,0,0,42525.jpg,0,0,0,Henderson,0.3,FALSE,,a,6,31,0,0,25880,109,5102,48,0,0,Henderson,0
0,0,0,100,100,0,105666,0,0,0,0,0,0,1,0.5,0,0,Jack,0,0,0,0,586,FALSE,0,0,,2020-10-23T13:30:19.850079Z,45,0,0,0,105666.jpg,0,0,0,Butland,0,FALSE,,a,6,31,0,0,2483,25,1031,15,0,0,Butland,0
0,0,29,100,100,0,41823,0,0,-1,1,17.5,0,3,1,0.5,0,Fabian,0.5,3,0,3.9,149,FALSE,20.8,154,,2020-11-06T14:00:20.770608Z,49,0,0,0,41823.jpg,1.3,0,0,Delph,0,FALSE,,a,7,11,1,4,1953,6,3726,9,0.1,0.8,Delph,0
1,0,62,,,0,55422,0,0,-2,2,96.8,0,3,1.7,1.2,0,Gylfi,1.2,8,0,24.1,150,FALSE,68,396,,,68,0,0,0,55422.jpg,1.7,0,0,Sigurdsson,0.9,FALSE,,a,7,11,76,15,13951,41,63254,103,0.2,2.2,Sigurdsson,0
0,0,0,,,0,57513,0,0,-1,1,0,0,1,0.5,0,0,Jonas,0,0,0,0,151,FALSE,0,0,,,44,0,0,0,57513.jpg,0,0,0,Lössl,0.1,FALSE,,a,7,11,0,0,2071,2,6506,11,0,0,Lössl,0
1,1,97,0,0,1,59949,0,0,-1,1,46.1,0,2,0,0,0,Seamus,0.2,8,0,19.3,152,FALSE,112.4,447,Hamstring injury - Unknown return date,2020-11-13T11:00:14.415890Z,49,0,0,0,59949.jpg,2.7,0,0,Coleman,0.8,FALSE,,i,7,11,34,16,182897,5,212610,529,0,3.3,Coleman,0
0,0,3,100,100,0,66838,0,0,0,0,10.8,0,4,0.7,0.2,0,Cenk,0.2,2,0,1.5,153,FALSE,2.2,31,,2020-08-15T10:00:11.707165Z,60,0,0,0,66838.jpg,0.5,0,0,Tosun,0,FALSE,,a,7,11,2,1,978,9,971,11,0,0.2,Tosun,1
0,1,37,,,0,100649,0,0,-2,2,71.2,0,3,2.7,2.2,0,Bernard,2.2,4,1,16.2,154,FALSE,67.2,165,,,58,0,0,0,100649.jpg,3,0,0,Anício Caldeira Duarte,0.2,FALSE,,a,7,11,24,9,7742,52,12871,56,0.4,1.6,Bernard,1
5,8,180,0,0,1,101188,0,0,2,-2,232.3,1,2,0,0,0,Lucas,2.2,14,0,48.1,155,FALSE,205.4,701,Ankle injury - Expected back 30 Jan,2020-11-26T14:30:25.951853Z,62,0,0,0,101188.jpg,4.2,1,0,Digne,10.6,FALSE,,i,7,11,42,34,1241071,156,1204262,34461,0.4,5.5,Digne,0
0,1,164,,,1,106611,0,0,1,-1,25.3,1,2,1.3,0.8,0,Michael,0.8,16,2,32.8,156,FALSE,218.6,810,,,51,0,0,0,106611.jpg,3.1,0,0,Keane,5.7,FALSE,,a,7,11,84,28,463480,661,226246,1125,0.2,5.5,Keane,0
0,1,132,,,1,111234,0,0,-1,1,10,0,1,1.3,0.8,0,Jordan,0.8,14,0,18.7,157,FALSE,176.2,720,,,49,0,0,0,111234.jpg,2.5,0,24,Pickford,6.8,FALSE,,a,7,11,0,20,427203,346,465743,1110,0.2,4.1,Pickford,0
0,0,33,100,100,1,120250,0,0,-1,1,47.3,0,3,0.7,0.2,0,André Filipe,0.2,6,0,9.1,158,FALSE,26.6,362,,2020-11-01T16:30:21.721140Z,54,0,0,0,120250.jpg,1.8,0,0,Tavares Gomes,0.3,FALSE,,a,7,11,22,9,20086,31,35631,53,0,1.7,André Gomes,1
2,0,64,,,0,153133,0,0,-1,1,56.5,0,3,2.3,1.8,0,Alex,1.8,8,0,15.5,159,FALSE,62.6,272,,,59,0,0,0,153133.jpg,2,0,0,Iwobi,0.2,FALSE,,a,7,11,36,16,8582,95,13137,54,0.3,2.7,Iwobi,0
0,0,11,100,100,0,153673,0,0,-2,2,6.6,0,2,1,0.5,0,Jonjoe,0.5,1,0,2.4,160,FALSE,9,75,,2020-09-30T21:00:17.565989Z,43,0,0,0,153673.jpg,2,0,0,Kenny,0.1,FALSE,,a,7,11,8,2,5254,22,14663,23,0.1,0.5,Kenny,0
0,0,0,0,0,0,160987,0,0,0,0,0,0,3,0,0,0,Jean-Philippe,0,0,0,0,161,FALSE,0,0,Achilles injury - Expected back 12 Dec,2020-08-15T10:00:11.729677Z,50,0,0,0,160987.jpg,0,0,0,Gbamin,0,FALSE,,i,7,11,0,0,188,4,209,0,0,0,Gbamin,0
0,1,132,100,100,1,164511,0,0,0,0,4.7,0,2,0.7,0.2,0,Yerry,0.2,13,1,25.4,162,FALSE,190.2,720,,2020-10-14T10:00:21.355993Z,55,0,0,0,164511.jpg,2.5,0,0,Mina,2,FALSE,,a,7,11,59,20,138637,257,112770,379,0,3.6,Mina,1
0,0,29,,,0,173807,0,0,-2,2,7.3,0,3,0.7,0.2,0,Tom,0.2,2,0,3.8,163,FALSE,30.6,108,,,53,0,0,0,173807.jpg,1.2,0,0,Davies,0.1,FALSE,,a,7,11,0,5,2923,7,8021,14,0,0.9,Davies,0
1,10,275,,,1,177815,0,0,9,-9,88,2,4,7,6.5,0,Dominic,6.5,16,10,97.2,164,TRUE,382,788,,,79,0,0,0,177815.jpg,7.8,0,0,Calvert-Lewin,60.9,FALSE,,a,7,11,502,70,4248396,6606,695086,1391,0.8,8.9,Calvert-Lewin,1
0,0,18,100,100,0,194164,0,0,-2,2,0.3,0,2,0.5,0,0,Mason,0,3,0,2.2,165,FALSE,22,90,,2020-09-06T01:30:17.999031Z,48,0,0,0,194164.jpg,0,0,0,Holgate,0.1,FALSE,,a,7,11,0,0,2287,40,6766,22,0,0,Holgate,1
4,4,96,100,100,1,212319,0,0,-2,2,65.5,0,4,1.7,1.2,0,Richarlison,1.2,7,1,44.9,166,FALSE,122.2,457,,2020-11-18T11:30:20.042800Z,78,0,0,0,212319.jpg,4.5,1,0,de Andrade,4.3,FALSE,,a,7,11,263,27,452401,733,866928,553,0.2,3.5,Richarlison,1
0,0,0,,,0,222627,0,0,-1,1,0,0,1,0.5,0,0,João,0,0,0,0,167,FALSE,0,0,,,44,0,0,0,222627.jpg,0,0,0,Virgínia,0.1,FALSE,,a,7,11,0,0,837,4,3274,9,0,0,Virgínia,0
0,0,4,,,0,232826,0,0,-2,2,1.2,0,3,0.5,0,0,Anthony,0,0,0,0.7,168,FALSE,4.2,32,,,43,0,0,0,232826.jpg,1,0,0,Gordon,0.9,FALSE,,a,7,11,2,1,58584,1253,51789,305,0,0.2,Gordon,0
0,0,1,0,0,0,242058,0,0,-2,2,1.3,0,4,0,0,0,Moise,0,0,0,0.9,169,FALSE,0,13,Joined Paris Saint-Germain on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-03T00:30:17.828204Z,58,0,0,0,242058.jpg,1,0,0,Kean,0.2,FALSE,,n,7,11,11,2,7868,1,34506,30,0,0.3,Kean,0
0,0,0,100,100,0,480455,0,0,-1,1,0,0,2,0.5,0,0,Jarrad,0,0,0,0,170,FALSE,0,0,,2020-09-17T01:30:16.017479Z,39,0,0,0,480455.jpg,0,0,0,Branthwaite,2.3,FALSE,,a,7,11,0,0,122716,166,224841,276,0,0,Branthwaite,0
0,0,94,100,100,1,119765,0,0,-2,2,51.9,0,3,1.5,1,0,Allan,1,14,0,19,502,FALSE,129.4,720,,2020-11-17T23:00:19.118913Z,53,0,0,0,119765.jpg,1.8,0,0,Marques Loureiro,1,FALSE,,a,7,11,8,14,77989,159,138477,198,0.2,2.6,Allan,3
3,5,201,100,100,1,60025,0,0,4,-4,263.3,1,3,1.5,1,0,James,1,12,3,68.7,508,FALSE,242,661,,2020-10-26T02:00:17.500734Z,79,0,0,0,60025.jpg,5.6,0,0,Rodríguez,28.4,FALSE,,a,7,11,180,45,3166194,3617,2027815,11333,0.1,5.7,Rodríguez,1
1,2,154,,,1,121599,0,0,-2,2,123.3,1,3,3.3,2.8,0,Abdoulaye,2.8,16,1,43.6,512,FALSE,164.8,738,,,53,0,0,0,121599.jpg,2.8,0,0,Doucouré,1.2,FALSE,,a,7,11,148,25,82899,442,172027,225,0.5,4.7,Doucouré,3
0,0,6,,,0,495542,0,0,0,0,5.3,0,2,0.7,0.2,0,Niels,0.2,1,0,2,559,FALSE,13.8,68,,,40,0,0,0,495542.jpg,1,0,0,Nkounkou,0.3,FALSE,,a,7,11,1,1,25133,463,8242,92,0,0.2,Nkounkou,1
0,0,31,100,100,0,198826,0,0,0,0,16.7,0,2,0.7,0.2,0,Ben,0.2,5,0,5.7,566,FALSE,40,239,,2020-11-02T01:00:23.121685Z,50,0,0,0,198826.jpg,1,0,0,Godfrey,0.1,FALSE,,a,7,11,0,3,6709,43,3906,18,0,0.6,Godfrey,0
0,0,11,,,0,111782,0,0,0,0,0,0,1,0.7,0.2,0,Robin,0.2,2,0,1.9,573,FALSE,18.8,90,,,45,0,0,0,111782.jpg,1,0,2,Olsen,0.1,FALSE,,a,7,11,0,1,3894,7,1891,24,0,0.2,Olsen,0
0,0,0,,,0,218997,0,0,0,0,0,0,4,0.5,0,0,Ellis,0,0,0,0,596,FALSE,0,0,,,45,0,0,0,218997.jpg,0,0,0,Simms,0,FALSE,,a,7,11,0,0,2225,64,915,29,0,0,Simms,0
0,0,53,,,1,126187,0,0,-1,1,37.4,0,3,0,0.5,0,Ruben,1.5,4,1,16.7,115,FALSE,54.4,252,,,59,0,0,0,126187.jpg,2.6,0,0,Loftus-Cheek,0.2,FALSE,,a,8,54,76,13,10680,80,14512,31,0.3,2.2,Loftus-Cheek,1
0,0,0,,,0,40559,0,0,0,0,0,0,1,-1.5,-1,0,Fabricio,0,0,0,0,171,FALSE,0,0,,,40,0,0,0,40559.jpg,0,0,0,Agosto Ramírez,1.7,FALSE,,a,8,54,0,0,32809,52,44951,130,0,0,Fabri,0
0,0,0,0,0,0,55038,0,0,-3,3,0,0,3,0,0,0,Kevin,0,0,0,0,172,FALSE,0,0,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.518943Z,47,0,0,0,55038.jpg,0,0,0,McDonald,0,FALSE,,n,8,54,0,0,811,2,5094,7,0,0,McDonald,0
0,0,12,,,0,61739,0,0,-3,3,1.6,0,2,-1.5,-1,0,Maxime,0,1,0,1.6,173,FALSE,12.6,122,,,42,0,0,0,61739.jpg,0.5,0,0,Le Marchand,0.1,FALSE,,a,8,54,1,1,1663,12,9568,22,0,0.2,Le Marchand,2
0,0,0,0,0,0,61916,0,0,-3,3,0,0,3,0,0,0,Stefan,0,0,0,0,174,FALSE,0,0,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.533609Z,47,0,0,0,61916.jpg,0,0,0,Johansen,0,FALSE,,n,8,54,0,0,361,0,3043,9,0,0,Johansen,0
1,2,153,,,1,76357,0,0,-2,2,253.6,0,3,0.7,1.2,0,Tom,2.2,14,1,51,175,FALSE,168.4,687,,,53,0,0,0,76357.jpg,3,0,0,Cairney,0.2,FALSE,,a,8,54,88,24,9683,30,18404,48,0.4,4.5,Cairney,2
0,0,78,,,0,82514,-1,1,-2,2,4.7,0,2,-1.5,-1,0,Tim,0,10,0,8.8,176,FALSE,82.6,450,,,43,0,0,0,82514.jpg,1.4,0,0,Ream,0.1,FALSE,,a,8,54,0,7,6561,0,12815,32,0,1.6,Ream,0
0,0,0,0,0,0,83543,0,0,-4,4,0,0,3,0,0,0,Anthony,0,0,0,0,177,FALSE,0,0,Joined Nottingham Forest on loan until 7/1 on 16/10. - Expected back 07 Jan,2020-10-16T21:30:11.452901Z,51,0,0,0,83543.jpg,0,0,0,Knockaert,0,FALSE,,n,8,54,0,0,953,0,12002,8,0,0,Knockaert,0
0,0,33,,,0,84915,0,0,-2,2,11.3,0,2,-1.5,-1,0,Michael,0,10,0,6.7,178,FALSE,38.8,237,,,43,0,0,0,84915.jpg,0,0,0,Hector,0.2,FALSE,,a,8,54,18,0,4484,4,17477,29,0,0,Hector,1
0,0,0,0,0,0,87107,0,0,-2,2,0,0,2,0,0,0,Cyrus,0,0,0,0,179,FALSE,0,0,Joined Nottingham Forest on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-09-21T00:30:18.332101Z,43,0,0,0,87107.jpg,0,0,0,Christie,0,FALSE,,n,8,54,0,0,489,0,9261,5,0,0,Christie,0
0,0,11,100,100,0,92259,0,0,-2,2,14.6,0,3,-1.5,-1,0,Neeskens,0,3,0,5.9,180,FALSE,1.4,115,,2020-10-29T13:00:17.682650Z,48,0,0,0,92259.jpg,1.2,0,0,Kebano,0.1,FALSE,,a,8,54,47,5,2630,2,10856,10,0,1,Kebano,0
0,2,113,,,2,96994,0,0,-2,2,49.7,0,4,1.7,2.2,0,Bobby,3.2,7,3,35,181,FALSE,121.4,443,,,53,0,0,0,96994.jpg,2.9,0,0,Decordova-Reid,0.2,FALSE,,a,8,54,180,23,18999,150,18869,87,0.6,4.3,Decordova-Reid,3
1,0,64,,,0,101105,0,0,-3,3,50.6,0,2,-1.3,-0.8,0,Joe,0.2,11,0,13.8,182,FALSE,62.2,337,,,47,0,0,0,101105.jpg,1.4,0,0,Bryan,0.4,FALSE,,a,8,54,25,7,12802,14,56342,60,0,1.5,Bryan,1
0,0,0,0,0,0,122074,0,0,-1,1,0,0,1,0,0,0,Marcus,0,0,0,0,183,FALSE,0,0,Joined Middlesbrough on loan until the end of the season on 10/9. - Expected back 01 Jul,2020-09-10T14:30:11.949431Z,44,0,0,0,122074.jpg,0,0,0,Bettinelli,0,FALSE,,n,8,54,0,0,539,0,4501,3,0,0,Bettinelli,0
2,3,72,,,1,128389,-1,1,-4,4,130.1,0,4,1,1.5,0,Aleksandar,2.5,12,2,59.5,184,FALSE,139.2,689,,,56,0,1,0,128389.jpg,3.2,0,0,Mitrović,5.8,FALSE,,a,8,54,339,29,479415,273,1629723,2722,0.4,5.2,Mitrović,2
0,0,0,0,0,0,149266,0,0,-2,2,0,0,2,0,0,0,Alfie,0,0,0,0,185,FALSE,0,0,Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul,2020-09-07T02:00:12.698046Z,43,0,0,0,149266.jpg,0,0,0,Mawson,0,FALSE,,n,8,54,0,0,208,0,1405,1,0,0,Mawson,0
0,0,11,,,0,155529,0,0,-1,1,0,0,1,-1.5,-1,0,Marek,0,3,0,1.8,186,FALSE,18.2,90,,,44,0,0,0,155529.jpg,1,0,2,Rodák,0.3,FALSE,,a,8,54,0,1,9816,11,23274,45,0,0.2,Rodák,0
0,0,44,,,0,166324,0,0,-2,2,138.2,0,3,-1,-0.5,0,Ivan Ricardo,0.5,15,0,28,187,FALSE,49.4,522,,,53,0,1,0,166324.jpg,1.4,0,0,Neves Abreu Cavaleiro,0.1,FALSE,,a,8,54,93,11,2885,3,8717,14,0.1,2.1,Cavaleiro,1
0,0,7,0,0,0,168765,0,0,-3,3,7.4,0,3,0,0,0,Josh,0,7,0,2.1,188,FALSE,12,131,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.592793Z,47,0,0,0,168765.jpg,1.5,0,0,Onomah,0,FALSE,,n,8,54,2,3,2038,1,12789,12,0,0.6,Onomah,0
0,0,0,0,0,0,170271,0,0,-4,4,0,0,3,0,0,0,Jean Michaël,0,0,0,0,189,FALSE,0,0,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.607195Z,46,0,0,0,170271.jpg,0,0,0,Seri,0,FALSE,,n,8,54,0,0,2736,2,9831,13,0,0,Seri,0
0,0,-4,100,100,0,197030,0,0,-2,2,43.3,0,3,-1.5,-1,0,Aboubakar,0,8,0,8,190,FALSE,10.8,214,,2020-10-24T16:30:15.981006Z,48,0,0,0,197030.jpg,0.4,1,0,Kamara,0,FALSE,,a,8,54,32,2,4273,4,10450,14,0,0.4,Kamara,1
1,0,119,,,1,203325,0,0,0,0,115.7,0,3,0,0.5,0,André-Frank,1.5,12,0,36.7,191,FALSE,152.4,653,,,45,0,0,0,203325.jpg,2.1,0,0,Zambo Anguissa,1.8,FALSE,,a,8,54,97,19,233117,84,173544,468,0.3,4.2,Anguissa,1
0,0,0,0,0,0,208998,0,0,-2,2,0,0,2,0,0,0,Zeze Steven,0,0,0,0,192,FALSE,0,0,Joined Bristol City on loan until the end of the season on 7/9. - Expected back 01 Jul,2020-09-08T09:30:15.158422Z,43,0,0,0,208998.jpg,0,0,0,Sessegnon,0,FALSE,,n,8,54,0,0,441,0,7946,8,0,0,Sessegnon,0
1,0,77,100,100,0,153366,0,0,0,0,79.3,0,3,-0.5,0,0,Harrison,1,11,0,16.9,373,FALSE,78.8,395,,2020-09-30T13:30:17.140962Z,45,0,0,0,153366.jpg,2,0,0,Reed,0.6,FALSE,,a,8,54,11,12,48139,38,88511,90,0.2,2.7,Reed,1
0,1,97,,,1,169528,0,0,-1,1,156.9,0,2,0.7,1.2,0,Antonee,2.2,8,0,32,484,FALSE,128.8,540,,,44,0,0,0,169528.jpg,2.3,0,0,Robinson,0.1,FALSE,,a,8,54,33,14,6654,25,8103,25,0.5,3.2,Robinson,1
0,0,33,100,100,0,151086,0,0,0,0,29.8,0,3,-0.7,-0.2,0,Mario,0.8,6,0,8.4,493,FALSE,41.2,220,,2020-11-05T14:30:24.884865Z,45,0,0,0,151086.jpg,1.4,0,0,Lemina,0.4,FALSE,,a,8,54,12,7,9808,22,65502,64,0.2,1.6,Lemina,0
0,0,147,,,1,84182,0,0,0,0,0,0,1,1.5,2,0,Alphonse,3,15,0,24.4,516,FALSE,246,720,,,45,0,0,0,84182.jpg,2.9,0,33,Areola,1.3,FALSE,,a,8,54,0,23,63624,185,79804,229,0.7,5.1,Areola,0
1,0,29,0,0,0,167074,0,0,-2,2,67.5,0,2,0,0,0,Kenny,0,6,0,12.4,517,FALSE,53,128,Calf injury - Unknown return date,2020-09-28T19:30:13.417631Z,43,0,0,0,167074.jpg,1,0,0,Tete,0.1,FALSE,,i,8,54,4,2,5926,1,13256,9,0,0.5,Tete,1
0,0,34,,,0,72681,0,0,-2,2,20.8,0,2,-1.5,-1,0,Denis,0,10,0,6.4,525,FALSE,35.4,270,,,43,0,0,0,72681.jpg,0.3,0,0,Odoi,0.1,FALSE,,a,8,54,8,1,5746,7,6341,18,0,0.2,Odoi,1
1,3,74,,,1,219352,0,0,0,0,150.2,0,3,0.3,0.8,0,Ademola,1.8,7,1,45.4,557,FALSE,130.4,472,,,50,0,1,0,219352.jpg,3.3,0,0,Lookman,0.4,FALSE,,a,8,54,173,20,55149,146,25840,148,0.4,4,Lookman,1
0,3,107,,,1,159506,0,0,0,0,75.5,1,2,3,3.5,0,Ola,4.5,8,1,22.1,562,FALSE,133.2,540,,,45,0,0,0,159506.jpg,3.8,0,0,Aina,0.3,FALSE,,a,8,54,14,23,26145,453,7800,105,1,5.1,Aina,0
0,0,46,100,100,1,174874,0,0,0,0,3.8,0,2,0.7,1.2,0,Joachim,2.2,4,0,5.1,571,FALSE,43,270,,2020-10-16T12:30:24.578129Z,45,0,0,0,174874.jpg,3,0,0,Andersen,0,FALSE,,a,8,54,5,9,656,3,342,7,0.5,2,Andersen,0
0,0,74,,,1,109646,0,0,0,0,3.1,0,2,0.7,1.2,0,Tosin,2.2,7,0,11.3,572,FALSE,78.8,450,,,45,0,0,0,109646.jpg,2.4,0,0,Adarabioyo,0,FALSE,,a,8,54,30,12,1855,9,933,10,0.5,2.7,Adarabioyo,0
0,0,0,0,0,0,109434,-1,1,-2,2,0,0,2,0,0,0,Terence,0,0,0,0,585,FALSE,0,0,Foot injury - Unknown return date,2020-10-22T12:30:15.315129Z,43,0,0,0,109434.jpg,0,0,0,Kongolo,0,FALSE,,i,8,54,0,0,140,1,133,1,0,0,Kongolo,0
0,0,9,100,100,0,15033,0,0,-1,1,0.1,0,2,1,1.5,0,Wes,0.5,0,0,0.3,216,FALSE,3,16,,2020-10-16T23:00:18.261247Z,44,0,0,0,15033.jpg,1,0,0,Morgan,0.1,FALSE,,a,9,13,0,3,7503,24,8879,28,0.1,0.7,Morgan,0
0,3,174,100,100,3,17745,0,0,0,0,0,1,1,3.7,4.2,0,Kasper,3.2,12,0,25.2,217,FALSE,252,810,,2020-11-15T22:30:17.730436Z,55,0,0,0,17745.jpg,4.2,0,31,Schmeichel,12,FALSE,,a,9,13,0,38,290246,1589,427846,753,0.6,6.9,Schmeichel,0
0,2,70,100,100,2,37402,0,0,0,0,5.9,0,2,3,3.5,0,Christian,2.5,4,0,9.3,218,FALSE,78.6,341,,2020-08-15T10:00:11.758506Z,45,0,0,0,37402.jpg,3.4,0,0,Fuchs,0.4,FALSE,,a,9,13,9,17,24857,237,8218,60,0.6,3.8,Fuchs,1
0,0,73,100,100,2,37642,0,0,0,0,6,0,2,1.5,2,0,Jonny,1,8,0,9.3,219,FALSE,80.8,529,,2020-10-29T21:00:17.637822Z,55,1,0,0,37642.jpg,2,0,0,Evans,0.4,FALSE,,a,9,13,6,12,24756,303,13332,74,0.2,2.2,Evans,4
0,0,0,0,0,0,46483,0,0,-1,1,0,0,3,0,0,0,Adrien,0,0,0,0,220,FALSE,0,0,Transferred to Sampdoria,2020-10-05T07:20:56.395434Z,44,0,0,0,46483.jpg,0,0,0,Silva,0.3,FALSE,,u,9,13,0,0,8433,0,40635,68,0,0,Silva,0
0,0,41,,,0,51938,0,0,-2,2,62.1,0,3,1.7,2.2,0,Marc,1.2,4,0,12.3,221,FALSE,53.6,260,,,53,0,0,0,51938.jpg,1.3,0,0,Albrighton,0.1,FALSE,,a,9,13,8,8,3613,17,11615,17,0.2,1.5,Albrighton,0
0,0,0,0,0,0,61604,0,0,-2,2,0,0,3,0,0,0,Matty,0,0,0,0,222,FALSE,0,0,Joined Barnsley on loan until January on 16/10. - Expected back 01 Feb,2020-10-16T21:30:11.572098Z,43,0,0,0,61604.jpg,0,0,0,James,0.4,FALSE,,n,9,13,0,0,28078,21,44688,105,0,0,James,0
0,0,0,,,0,95463,0,0,-1,1,0,0,1,0.5,1,0,Danny,0,0,0,0,223,FALSE,0,0,,,44,0,0,0,95463.jpg,0,0,0,Ward,0.2,FALSE,,a,9,13,0,0,2437,6,7383,17,0,0,Ward,0
2,10,245,100,100,2,101668,0,0,2,-2,71.7,3,4,5.5,6,0,Jamie,5,11,8,74.2,224,FALSE,326.6,648,,2020-10-16T13:30:22.970773Z,102,0,1,0,101668.jpg,7.6,0,0,Vardy,28.5,FALSE,,a,9,13,342,61,2014729,4669,1448089,2240,0.5,6,Vardy,0
2,1,99,100,100,3,106837,0,0,0,0,93.1,0,3,2.7,3.2,0,Dennis,2.2,5,1,28,225,FALSE,109.2,519,,2020-10-16T14:00:23.233127Z,55,0,0,0,106837.jpg,3.6,0,0,Praet,0.4,FALSE,,a,9,13,80,29,76388,107,66411,165,0.4,5.3,Praet,0
0,0,0,0,0,0,111931,0,0,-1,1,0,0,2,0,0,0,Ricardo Domingos,0,0,0,0,226,FALSE,0,0,Lack of match fitness - Expected back 12 Dec,2020-08-15T10:00:11.805174Z,59,0,0,0,111931.jpg,0,0,0,Barbosa Pereira,0.1,FALSE,,i,9,13,0,0,2498,28,7989,23,0,0,Pereira,0
0,0,19,0,0,0,155569,0,0,-1,1,1.8,0,2,0,0,0,Daniel,0,4,0,2.4,227,FALSE,22.4,144,Hamstring injury - Unknown return date,2020-10-04T13:30:15.269052Z,39,0,0,0,155569.jpg,0,0,0,Amartey,0.9,FALSE,,i,9,13,0,0,40774,30,89855,207,0,0,Amartey,1
0,3,165,,,3,166989,0,0,-1,1,95.6,1,3,5.5,6,0,Youri,5,12,3,41.9,228,FALSE,223,810,,,64,0,0,0,166989.jpg,4,0,0,Tielemans,3.2,FALSE,,a,9,13,101,36,207559,2119,147035,799,0.8,5.6,Tielemans,3
0,0,23,,,1,168580,-1,1,-5,5,36.8,0,3,0.5,1,0,Ayoze,0,4,0,17.4,229,FALSE,33,280,,,60,0,0,0,168580.jpg,2,0,0,Pérez,0.8,FALSE,,a,9,13,103,8,27290,46,201918,189,0,1.3,Pérez,1
0,0,0,100,100,0,172632,0,0,-3,3,0,0,3,0.5,1,0,Demarai,0,0,0,0,230,FALSE,0,0,,2020-09-25T21:00:14.856498Z,52,0,0,0,172632.jpg,0,0,0,Gray,0.1,FALSE,,a,9,13,0,0,1928,16,11852,15,0,0,Gray,0
